,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_depth,param_model__max_features,param_model__n_estimators,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
264,0.42396082878112795,0.04459809285368225,0.025516653060913087,0.004681017703681269,False,,sqrt,150,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.695067264573991,0.6591928251121076,0.6636771300448431,0.6995515695067265,0.6995515695067265,0.6834080717488791,0.018071248143147877,106
265,0.4263577461242676,0.03597868995578882,0.026662254333496095,0.005528604975119888,False,,sqrt,150,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.6905829596412556,0.6547085201793722,0.6995515695067265,0.7040358744394619,0.6869955156950673,0.017344466014182713,61
266,0.5860103130340576,0.08277076944712405,0.03570089340209961,0.008257471830564914,False,,sqrt,200,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.695067264573991,0.6995515695067265,0.6278026905829597,0.7130044843049327,0.6905829596412556,0.6852017937219731,0.029664278759715185,80
267,0.594118309020996,0.02273906307714339,0.03761081695556641,0.00941972398932152,False,,sqrt,200,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.6816143497757847,0.6457399103139013,0.6995515695067265,0.695067264573991,0.6816143497757847,0.01902529456107304,134
268,0.8356768608093261,0.014212797781082228,0.05515632629394531,0.013049265023104752,False,,sqrt,300,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7040358744394619,0.6905829596412556,0.6412556053811659,0.6905829596412556,0.6905829596412556,0.6834080717488789,0.02171070571643088,114
269,0.8351305961608887,0.03282734518337434,0.0473668098449707,0.011746606744551769,False,,sqrt,300,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.672645739910314,0.6322869955156951,0.7130044843049327,0.6995515695067265,0.6834080717488791,0.02872756480367166,106
270,0.13815016746520997,0.007543258574008194,0.012093210220336914,0.0010473475278427406,False,,log2,50,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.672645739910314,0.6905829596412556,0.6547085201793722,0.6771300448430493,0.6905829596412556,0.6771300448430493,0.013302598183131228,206
271,0.16061458587646485,0.0113646428255128,0.01688075065612793,0.004114829678038301,False,,log2,50,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6860986547085202,0.6457399103139013,0.7040358744394619,0.6995515695067265,0.6878923766816143,0.022078087219894498,57
272,0.26942291259765627,0.022877189825471062,0.021042442321777342,0.0037436173611068544,False,,log2,100,mean,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6816143497757847,0.6771300448430493,0.6681614349775785,0.7130044843049327,0.6860986547085202,0.6852017937219731,0.015114169996728873,80
273,0.2764126300811768,0.026958816525901003,0.027120542526245118,0.00471308153772827,False,,log2,100,median,"{'model__bootstrap': False, 'model__max_depth': None, 'model__max_features': 'log2', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.672645739910314,0.6905829596412556,0.6636771300448431,0.6905829596412556,0.7040358744394619,0.684304932735426,0.014349775784753353,95
