,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
49,0.13034849166870116,0.002828000857537067,0.005616140365600586,0.0005824000389295024,0.0001,5,100,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
50,0.31670560836791994,0.008332480568235249,0.006690263748168945,0.0006349674857274353,0.0001,5,100,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
51,0.3140608310699463,0.005917401678121698,0.0059719085693359375,0.0010115062353345606,0.0001,5,100,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
52,0.5210474014282227,0.005703564365948391,0.0054817676544189455,0.0005787325541668143,0.0001,5,100,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
53,0.5218011379241944,0.00434692269082856,0.006026077270507813,0.0006786698392015136,0.0001,5,100,1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
54,0.015633153915405273,0.0010770562242656365,0.0,0.0,0.0001,5,100,3,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'mean'}",,,,,,,,1048
55,0.015575933456420898,0.0007121845015644686,0.0,0.0,0.0001,5,100,3,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'median'}",,,,,,,,1035
56,0.18384060859680176,0.0022398211180826005,0.006088399887084961,0.0007506366031108862,0.0001,5,150,0.1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
57,0.18471884727478027,0.004246083133176692,0.00692596435546875,0.0013177619100146415,0.0001,5,150,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
58,0.49944796562194826,0.08263073035278513,0.0058629512786865234,0.0007035215259275449,0.0001,5,150,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 150, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
